wavenumber_cm-1,transmittance_fraction,absorbance
2174.9049429657794,0.9252336448598131,0.03374858308765973
2167.300380228137,0.926791277258567,0.03301806234030369
2159.6958174904944,0.9299065420560748,0.03156069693948416
2152.0912547528515,0.9330218068535826,0.03010820567954187
2144.486692015209,0.9345794392523364,0.029383777685209646
2136.8821292775665,0.9345794392523364,0.029383777685209646
2129.277566539924,0.9330218068535826,0.03010820567954187
2121.6730038022815,0.9299065420560748,0.03156069693948416
2114.068441064639,0.9283489096573209,0.03228876832861685
2106.463878326996,0.9221183800623053,0.0352133213459335
2098.8593155893536,0.9158878504672897,0.03815770199271479
2091.2547528517107,0.9112149532710281,0.0403791619866728
2083.650190114068,0.9174454828660437,0.03741973328175161
2076.0456273764257,0.926791277258567,0.03301806234030369
2068.4410646387832,0.9361370716510904,0.02866055606611373
2060.8365019011408,0.942367601246106,0.025779653416384364
2053.2319391634983,0.9439252336448598,0.02506240390256707
2045.6273764258556,0.9439252336448598,0.02506240390256707
2038.0228136882129,0.9439252336448598,0.02506240390256707
2030.4182509505704,0.942367601246106,0.025779653416384364
2022.8136882129277,0.940809968847352,0.02649808944772145
2015.2091254752852,0.940809968847352,0.02649808944772145
2007.6045627376425,0.9376947040498442,0.027938536811028723
2000.0,0.9314641744548287,0.030833844080442433
1996.1995249406175,0.926791277258567,0.03301806234030369
1992.3990498812352,0.9205607476635514,0.035947547187597885
1988.5985748218527,0.9190031152647975,0.03668301642670909
1984.7980997624702,0.9205607476635514,0.035947547187597885
1980.997624703088,0.9221183800623053,0.0352133213459335
1977.1971496437054,0.9190031152647975,0.03668301642670909
1973.3966745843231,0.9127725856697819,0.03963741205076263
1969.5961995249406,0.9143302180685359,0.03889692682123878
1965.7957244655581,0.9190031152647975,0.03668301642670909
1961.9952494061758,0.9190031152647975,0.03668301642670909
1958.1947743467933,0.9205607476635514,0.035947547187597885
1954.3942992874108,0.9221183800623053,0.0352133213459335
1950.5938242280286,0.9205607476635514,0.035947547187597885
1946.793349168646,0.9174454828660437,0.03741973328175161
1942.9928741092638,0.9096573208722741,0.04112218095645379
1939.1923990498813,0.9018691588785047,0.04485646434141705
1935.3919239904988,0.897196261682243,0.047112544645641234
1931.5914489311165,0.8956386292834891,0.047867183379222765
1927.790973871734,0.8925233644859814,0.04938040610146328
1923.9904988123515,0.883177570093458,0.05395196917594667
1920.1900237529692,0.8753894080996885,0.05779871249979219
1916.3895486935867,0.8707165109034268,0.06012322018242996
1912.5890736342042,0.8785046728971962,0.056255924085510986
1908.788598574822,0.8909657320872274,0.05013899927582908
1904.9881235154394,0.8987538940809969,0.046359214913121824
1901.187648456057,0.9003115264797508,0.04560718964832423
1897.3871733966746,0.9018691588785047,0.04485646434141705
1893.586698337292,0.9034267912772586,0.04410703450591599
1889.7862232779098,0.9049844236760125,0.04335889567852252
1885.9857482185273,0.9065420560747663,0.042612043418964796
1882.1852731591448,0.9065420560747663,0.042612043418964796
1878.3847980997625,0.9080996884735203,0.04186647330983916
1874.58432304038,0.9096573208722741,0.04112218095645379
1870.7838479809975,0.9096573208722741,0.04112218095645379
1866.9833729216152,0.9096573208722741,0.04112218095645379
1863.1828978622327,0.9096573208722741,0.04112218095645379
1859.3824228028504,0.9096573208722741,0.04112218095645379
1855.581947743468,0.9096573208722741,0.04112218095645379
1851.7814726840854,0.9096573208722741,0.04112218095645379
1847.9809976247031,0.9080996884735203,0.04186647330983916
1844.1805225653206,0.9065420560747663,0.042612043418964796
1840.3800475059384,0.9018691588785047,0.04485646434141705
1836.5795724465559,0.897196261682243,0.047112544645641234
1832.7790973871734,0.8925233644859814,0.04938040610146328
1828.978622327791,0.8862928348909658,0.05242276167378208
1825.1781472684086,0.883177570093458,0.05395196917594667
1821.377672209026,0.881619937694704,0.05471859688058185
1817.5771971496438,0.8800623052959502,0.055486580249414726
1813.7767220902613,0.8785046728971962,0.056255924085510986
1809.9762470308788,0.8753894080996885,0.05779871249979219
1806.1757719714965,0.867601246105919,0.061679832895124354
1802.375296912114,0.8598130841121495,0.06559595033965437
1798.5748218527315,0.8535825545171339,0.06875446958448413
1794.7743467933492,0.8457943925233645,0.0727351984800063
1790.9738717339667,0.8426791277258567,0.07433776296228382
1787.1733966745844,0.8426791277258567,0.07433776296228382
1783.372921615202,0.8473520249221184,0.07193612837067338
1779.5724465558194,0.8535825545171339,0.06875446958448413
1775.7719714964371,0.8598130841121495,0.06559595033965437
